poligono_id,anio,mes,lst_mean,uhi_vs_rural,uhi_vs_ciudad,uhi_anomalia,lst_rural_baseline,n_observaciones_historico,std_historico,fuente_lst,confianza_cross_sensor
a4_nueva_esperanza,2022,12,46.3,6.1,4.85,0.45,40.2,4,0.99,landsat,
el_laurel,2022,12,36.46,-3.74,-4.99,-0.41,40.2,4,1.27,landsat,
cima_del_sol,2022,12,39.79,-0.41,-1.66,-1.01,40.2,4,1.57,landsat,
san_isidro,2022,12,43.89,3.69,2.44,-0.06,40.2,4,1.78,landsat,
lomas_de_garupa,2022,12,39.62,-0.58,-1.83,-2.63,40.2,4,1.65,landsat,
santa_helena,2022,12,40.33,0.13,-1.12,-2.4,40.2,4,1.67,landsat,
fatima,2022,12,38.94,-1.26,-2.51,-1.95,40.2,4,1.52,landsat,
don_santiago,2022,12,39.74,-0.46,-1.71,-1.52,40.2,4,1.41,landsat,
nu_pora,2022,12,37.17,-3.03,-4.28,-4.12,40.2,4,1.47,landsat,
miguel_lanus,2022,12,40.7,0.5,-0.75,-1.11,40.2,4,1.23,landsat,
norte,2022,12,37.1,-3.1,-4.35,-1.43,40.2,4,2.02,landsat,
centro,2022,12,44.12,3.92,2.67,0.76,40.2,4,1.09,landsat,
complejo_gervasio_artigas,2022,12,37.2,-3.0,-4.25,-2.17,40.2,4,2.41,landsat,
federal,2022,12,36.89,-3.31,-4.56,-3.55,40.2,4,2.28,landsat,
nemesio_parma,2022,12,37.71,-2.49,-3.74,-0.2,40.2,4,2.12,landsat,
villa_cabello,2022,12,43.23,3.03,1.78,1.55,40.2,4,1.23,landsat,
itaembe_pora,2022,12,43.05,2.85,1.6,0.84,40.2,4,1.6,landsat,
itaembe_mini,2022,12,42.33,2.13,0.88,-0.16,40.2,4,1.51,landsat,
aguas_corrientes,2022,12,44.3,4.1,2.85,0.64,40.2,4,1.0,landsat,
chacra_32,2022,12,44.74,4.54,3.29,0.22,40.2,4,0.97,landsat,
villa_bonita,2022,12,39.08,-1.12,-2.37,-3.49,40.2,4,1.54,landsat,
itaembe_guazu,2022,12,42.15,1.95,0.7,-0.28,40.2,4,2.36,landsat,
posadas_completa,2022,12,41.6,1.4,0.15,-0.02,40.2,4,1.6,landsat,
dm_santa_rita,2022,12,44.06,3.86,2.61,1.36,40.2,4,1.32,landsat,
dm_itaembe_mini_este,2022,12,41.46,1.26,0.01,0.13,40.2,4,1.83,landsat,
dm_miguel_lanus,2022,12,38.65,-1.55,-2.8,-0.65,40.2,4,1.04,landsat,
cit_riberas_del_parana,2022,12,42.33,2.13,0.88,0.42,40.2,4,1.01,landsat,
dm_villa_urquiza,2022,12,43.37,3.17,1.92,-0.3,40.2,4,0.92,landsat,
dm_santa_rita_suroeste,2022,12,43.83,3.63,2.38,0.68,40.2,4,1.08,landsat,
puerto_canela,2022,12,40.93,0.73,-0.52,0.63,40.2,4,1.89,landsat,
villa_dolores,2022,12,42.71,2.51,1.26,-0.47,40.2,4,1.09,landsat,
dm_itaembe_mini_este_suroeste,2022,12,41.52,1.32,0.07,0.43,40.2,4,1.9,landsat,
los_patitos,2022,12,39.13,-1.07,-2.32,-1.22,40.2,4,2.33,landsat,
cit_riberas_del_parana_oeste,2022,12,41.74,1.54,0.29,0.82,40.2,4,1.1,landsat,
san_martin_sureste,2022,12,40.83,0.63,-0.62,-1.47,40.2,4,1.62,landsat,
horacio_quiroga,2022,12,37.87,-2.33,-3.58,-2.18,40.2,4,1.94,landsat,
la_eugenia,2022,12,37.69,-2.51,-3.76,-2.6,40.2,4,1.61,landsat,
dm_villa_urquiza_sureste,2022,12,43.71,3.51,2.26,-0.68,40.2,4,0.74,landsat,
el_portal,2022,12,38.86,-1.34,-2.59,-2.3,40.2,4,1.58,landsat,
porvenir_2,2022,12,38.96,-1.24,-2.49,-1.36,40.2,4,2.38,landsat,
a_3_2_sector_b,2023,1,44.1,3.12,1.24,1.05,40.98,2,3.23,landsat,
colonia_laosiana,2023,1,39.13,-1.85,-3.73,4.63,40.98,2,10.17,landsat,
23_de_septiembre,2023,1,45.38,4.4,2.52,1.27,40.98,2,3.86,landsat,
villa_mola,2023,1,43.86,2.88,1.0,3.27,40.98,2,6.79,landsat,
san_marcos,2023,1,42.79,1.8,-0.07,3.77,40.98,2,6.43,landsat,
las_dolores,2023,1,43.83,2.84,0.97,4.8,40.98,2,7.93,landsat,
el_palomar,2023,1,44.55,3.56,1.69,1.93,40.98,2,4.62,landsat,
alta_gracia,2023,1,43.59,2.61,0.73,1.34,40.98,2,3.69,landsat,
santa_rita,2023,1,43.87,2.88,1.01,0.24,40.98,2,3.22,landsat,
san_martin,2023,1,43.69,2.7,0.83,-0.12,40.98,2,2.33,landsat,
villa_sarita,2023,1,42.7,1.72,-0.16,0.42,40.98,2,3.4,landsat,
el_brete,2023,1,41.96,0.98,-0.9,1.8,40.98,2,4.61,landsat,
luis_piedrabuena,2023,1,43.37,2.38,0.51,4.62,40.98,2,7.12,landsat,
san_lucas,2023,1,43.49,2.51,0.63,3.73,40.98,2,6.44,landsat,
monsenor_kemerer,2023,1,43.33,2.34,0.47,4.6,40.98,2,6.87,landsat,
rocamora,2023,1,44.31,3.33,1.45,1.09,40.98,2,3.75,landsat,
yacyreta,2023,1,44.15,3.16,1.29,1.32,40.98,2,3.61,landsat,
villa_urquiza,2023,1,44.73,3.74,1.87,2.63,40.98,2,5.0,landsat,
complejo_habitacional_virgen_de_fatima,2023,1,44.05,3.06,1.19,0.12,40.98,2,3.58,landsat,
a4_nueva_esperanza,2023,1,46.9,5.91,4.04,2.62,40.98,2,5.11,landsat,
el_laurel,2023,1,38.05,-2.94,-4.81,4.49,40.98,2,7.19,landsat,
cima_del_sol,2023,1,42.1,1.12,-0.76,3.65,40.98,2,6.87,landsat,
san_isidro,2023,1,44.94,3.95,2.08,2.07,40.98,2,5.53,landsat,
lomas_de_garupa,2023,1,41.49,0.51,-1.37,0.53,40.98,2,3.65,landsat,
santa_helena,2023,1,43.26,2.27,0.4,1.89,40.98,2,4.93,landsat,
fatima,2023,1,41.29,0.3,-1.57,0.43,40.98,2,4.16,landsat,
don_santiago,2023,1,41.25,0.27,-1.61,1.54,40.98,2,3.57,landsat,
nu_pora,2023,1,40.99,0.01,-1.87,0.02,40.98,2,3.87,landsat,
miguel_lanus,2023,1,42.49,1.51,-0.37,0.62,40.98,2,3.59,landsat,
norte,2023,1,40.42,-0.56,-2.44,-0.29,40.98,1,0.0,landsat,
centro,2023,1,43.6,2.62,0.74,1.53,40.98,2,4.39,landsat,
complejo_gervasio_artigas,2023,1,41.3,0.31,-1.56,0.48,40.98,1,0.0,landsat,
federal,2023,1,42.39,1.41,-0.47,7.86,40.98,2,7.21,landsat,
nemesio_parma,2023,1,40.35,-0.63,-2.51,6.69,40.98,2,9.81,landsat,
villa_cabello,2023,1,42.57,1.59,-0.29,3.14,40.98,2,5.56,landsat,
itaembe_pora,2023,1,43.51,2.52,0.65,1.8,40.98,2,5.18,landsat,
itaembe_mini,2023,1,43.74,2.76,0.88,2.27,40.98,2,6.6,landsat,
aguas_corrientes,2023,1,44.15,3.16,1.29,1.5,40.98,2,4.17,landsat,
chacra_32,2023,1,45.55,4.56,2.69,2.63,40.98,2,5.08,landsat,
villa_bonita,2023,1,42.47,1.48,-0.39,0.69,40.98,2,3.93,landsat,
itaembe_guazu,2023,1,43.2,2.22,0.34,1.58,40.98,2,6.06,landsat,
posadas_completa,2023,1,42.87,1.88,0.01,3.02,40.98,2,6.27,landsat,
dm_santa_rita,2023,1,44.0,3.02,1.14,2.48,40.98,2,5.19,landsat,
dm_itaembe_mini_este,2023,1,42.96,1.98,0.1,3.33,40.98,2,6.48,landsat,
dm_miguel_lanus,2023,1,40.58,-0.41,-2.28,2.34,40.98,2,5.05,landsat,
cit_riberas_del_parana,2023,1,42.46,1.48,-0.4,1.87,40.98,2,4.93,landsat,
dm_villa_urquiza,2023,1,44.68,3.7,1.82,2.93,40.98,2,5.18,landsat,
dm_santa_rita_suroeste,2023,1,44.13,3.15,1.27,0.88,40.98,2,3.46,landsat,
puerto_canela,2023,1,42.3,1.31,-0.56,4.19,40.98,2,7.15,landsat,
villa_dolores,2023,1,44.47,3.48,1.61,3.86,40.98,2,6.25,landsat,
dm_itaembe_mini_este_suroeste,2023,1,42.06,1.08,-0.8,3.73,40.98,2,7.61,landsat,
los_patitos,2023,1,41.3,0.31,-1.56,4.2,40.98,2,9.49,landsat,
cit_riberas_del_parana_oeste,2023,1,41.55,0.56,-1.31,3.66,40.98,2,6.47,landsat,
san_martin_sureste,2023,1,42.45,1.47,-0.41,1.87,40.98,2,3.48,landsat,
horacio_quiroga,2023,1,40.87,-0.12,-1.99,2.49,40.98,2,3.66,landsat,
la_eugenia,2023,1,41.18,0.2,-1.68,3.88,40.98,2,5.99,landsat,
dm_villa_urquiza_sureste,2023,1,44.63,3.65,1.77,3.66,40.98,2,7.4,landsat,
el_portal,2023,1,42.07,1.09,-0.79,3.12,40.98,2,4.59,landsat,
porvenir_2,2023,1,41.56,0.58,-1.3,3.07,40.98,2,6.66,landsat,
a_3_2_sector_b,2023,2,39.55,-0.27,-0.67,1.78,39.82,4,1.77,landsat,
colonia_laosiana,2023,2,38.34,-1.48,-1.88,2.46,39.82,4,4.9,landsat,
23_de_septiembre,2023,2,40.9,1.08,0.68,1.61,39.82,4,1.26,landsat,
villa_mola,2023,2,41.2,1.38,0.98,2.77,39.82,4,1.37,landsat,
san_marcos,2023,2,37.66,-2.16,-2.56,1.91,39.82,4,1.93,landsat,
las_dolores,2023,2,39.32,-0.5,-0.9,2.38,39.82,4,1.84,landsat,
el_palomar,2023,2,40.21,0.39,-0.01,1.85,39.82,4,1.14,landsat,
alta_gracia,2023,2,38.75,-1.07,-1.47,1.7,39.82,4,1.68,landsat,
santa_rita,2023,2,40.04,0.22,-0.18,2.35,39.82,4,1.99,landsat,
san_martin,2023,2,39.5,-0.32,-0.72,1.71,39.82,4,1.58,landsat,
villa_sarita,2023,2,39.08,-0.74,-1.14,2.02,39.82,4,1.48,landsat,
el_brete,2023,2,38.57,-1.25,-1.65,1.91,39.82,4,1.83,landsat,
luis_piedrabuena,2023,2,38.15,-1.67,-2.07,1.41,39.82,4,1.92,landsat,
san_lucas,2023,2,38.65,-1.17,-1.57,2.04,39.82,4,1.79,landsat,
monsenor_kemerer,2023,2,39.67,-0.15,-0.55,2.13,39.82,4,2.02,landsat,
rocamora,2023,2,39.82,-0.0,-0.4,1.48,39.82,4,1.46,landsat,
yacyreta,2023,2,40.0,0.18,-0.22,2.23,39.82,4,1.8,landsat,
villa_urquiza,2023,2,40.48,0.66,0.26,2.06,39.82,4,1.13,landsat,
complejo_habitacional_virgen_de_fatima,2023,2,41.96,2.14,1.74,3.04,39.82,4,1.61,landsat,
a4_nueva_esperanza,2023,2,43.73,3.91,3.51,3.19,39.82,4,1.65,landsat,
el_laurel,2023,2,34.91,-4.91,-5.31,1.8,39.82,4,2.06,landsat,
cima_del_sol,2023,2,38.07,-1.75,-2.15,2.16,39.82,4,1.56,landsat,
san_isidro,2023,2,42.49,2.67,2.27,3.79,39.82,4,1.85,landsat,
lomas_de_garupa,2023,2,42.73,2.91,2.51,4.8,39.82,3,3.09,landsat,
santa_helena,2023,2,41.95,2.13,1.73,4.38,39.82,4,1.97,landsat,
fatima,2023,2,39.11,-0.71,-1.11,3.03,39.82,4,1.74,landsat,
don_santiago,2023,2,43.92,4.1,3.7,7.2,39.82,4,2.69,landsat,
nu_pora,2023,2,41.92,2.1,1.7,5.15,39.82,4,2.44,landsat,
miguel_lanus,2023,2,39.18,-0.64,-1.04,2.43,39.82,4,1.77,landsat,
norte,2023,2,41.13,1.31,0.91,5.17,39.82,3,2.78,landsat,
centro,2023,2,39.79,-0.03,-0.43,2.22,39.82,4,1.33,landsat,
complejo_gervasio_artigas,2023,2,42.17,2.35,1.95,5.7,39.82,3,2.77,landsat,
federal,2023,2,43.08,3.26,2.86,6.09,39.82,3,3.18,landsat,
nemesio_parma,2023,2,38.5,-1.32,-1.72,4.06,39.82,4,3.01,landsat,
villa_cabello,2023,2,39.46,-0.36,-0.76,2.52,39.82,4,2.07,landsat,
itaembe_pora,2023,2,41.51,1.69,1.29,4.24,39.82,4,2.07,landsat,
itaembe_mini,2023,2,41.52,1.7,1.3,3.68,39.82,4,2.34,landsat,
aguas_corrientes,2023,2,40.06,0.24,-0.16,1.76,39.82,4,1.48,landsat,
chacra_32,2023,2,40.54,0.72,0.32,1.53,39.82,4,1.59,landsat,
villa_bonita,2023,2,42.24,2.42,2.02,4.68,39.82,4,2.13,landsat,
itaembe_guazu,2023,2,41.49,1.67,1.27,3.74,39.82,4,2.69,landsat,
posadas_completa,2023,2,39.88,0.06,-0.34,3.11,39.82,4,2.08,landsat,
dm_santa_rita,2023,2,40.76,0.94,0.54,3.15,39.82,4,2.25,landsat,
dm_itaembe_mini_este,2023,2,39.31,-0.51,-0.91,2.91,39.82,4,1.92,landsat,
dm_miguel_lanus,2023,2,36.45,-3.37,-3.77,1.32,39.82,4,1.55,landsat,
cit_riberas_del_parana,2023,2,38.93,-0.89,-1.29,1.84,39.82,4,1.9,landsat,
dm_villa_urquiza,2023,2,40.2,0.38,-0.02,1.84,39.82,4,1.39,landsat,
dm_santa_rita_suroeste,2023,2,39.55,-0.27,-0.67,1.7,39.82,4,1.83,landsat,
puerto_canela,2023,2,40.49,0.67,0.27,4.54,39.82,4,2.38,landsat,
villa_dolores,2023,2,39.34,-0.48,-0.88,1.47,39.82,4,1.7,landsat,
dm_itaembe_mini_este_suroeste,2023,2,40.16,0.34,-0.06,3.99,39.82,4,2.01,landsat,
los_patitos,2023,2,39.45,-0.37,-0.77,4.12,39.82,4,2.34,landsat,
cit_riberas_del_parana_oeste,2023,2,38.29,-1.53,-1.93,2.23,39.82,4,2.13,landsat,
san_martin_sureste,2023,2,43.28,3.46,3.06,4.75,39.82,3,2.55,landsat,
horacio_quiroga,2023,2,41.48,1.66,1.26,4.83,39.82,3,2.37,landsat,
la_eugenia,2023,2,41.79,1.97,1.57,6.64,39.82,4,3.41,landsat,
dm_villa_urquiza_sureste,2023,2,40.99,1.17,0.77,2.08,39.82,4,1.57,landsat,
el_portal,2023,2,42.89,3.07,2.67,5.79,39.82,3,3.38,landsat,
porvenir_2,2023,2,38.47,-1.35,-1.75,3.02,39.82,4,2.36,landsat,
a_3_2_sector_b,2023,3,35.38,1.82,0.53,0.61,33.56,5,2.12,landsat,
colonia_laosiana,2023,3,31.0,-2.56,-3.85,-0.69,33.56,5,3.02,landsat,
23_de_septiembre,2023,3,36.89,3.33,2.04,0.62,33.56,5,2.29,landsat,
villa_mola,2023,3,35.46,1.9,0.61,-0.66,33.56,5,2.17,landsat,
san_marcos,2023,3,33.24,-0.32,-1.61,0.09,33.56,5,2.25,landsat,
las_dolores,2023,3,35.25,1.69,0.4,0.68,33.56,5,1.82,landsat,
el_palomar,2023,3,36.03,2.47,1.18,0.34,33.56,5,2.06,landsat,
alta_gracia,2023,3,34.83,1.27,-0.02,0.84,33.56,5,2.1,landsat,
santa_rita,2023,3,34.57,1.01,-0.28,-0.57,33.56,5,1.88,landsat,
san_martin,2023,3,35.26,1.7,0.41,0.49,33.56,5,2.2,landsat,
villa_sarita,2023,3,34.86,1.3,0.01,1.01,33.56,5,3.05,landsat,
el_brete,2023,3,33.86,0.3,-0.99,0.2,33.56,5,2.53,landsat,
luis_piedrabuena,2023,3,34.87,1.31,0.02,0.78,33.56,5,2.02,landsat,
san_lucas,2023,3,34.4,0.84,-0.45,0.39,33.56,5,2.12,landsat,
monsenor_kemerer,2023,3,34.92,1.36,0.07,1.11,33.56,5,3.13,landsat,
rocamora,2023,3,35.95,2.39,1.1,0.69,33.56,5,2.12,landsat,
yacyreta,2023,3,35.68,2.12,0.83,0.95,33.56,5,2.13,landsat,
villa_urquiza,2023,3,35.78,2.22,0.93,-0.08,33.56,5,2.02,landsat,
complejo_habitacional_virgen_de_fatima,2023,3,36.14,2.58,1.29,0.27,33.56,5,2.2,landsat,
a4_nueva_esperanza,2023,3,38.4,4.84,3.55,0.96,33.56,5,2.07,landsat,
el_laurel,2023,3,30.39,-3.17,-4.46,-0.62,33.56,5,1.76,landsat,
cima_del_sol,2023,3,34.03,0.47,-0.82,0.64,33.56,5,2.01,landsat,
san_isidro,2023,3,37.71,4.15,2.86,1.95,33.56,5,1.94,landsat,
lomas_de_garupa,2023,3,34.57,1.01,-0.28,0.75,33.56,5,2.97,landsat,
santa_helena,2023,3,37.75,4.19,2.9,2.94,33.56,5,2.01,landsat,
fatima,2023,3,34.08,0.52,-0.77,0.52,33.56,5,2.14,landsat,
don_santiago,2023,3,35.62,2.06,0.77,2.23,33.56,5,1.95,landsat,
nu_pora,2023,3,35.19,1.63,0.34,1.42,33.56,5,2.07,landsat,
miguel_lanus,2023,3,34.25,0.69,-0.6,0.24,33.56,5,2.33,landsat,
norte,2023,3,33.26,-0.3,-1.59,2.18,33.56,5,5.37,landsat,
centro,2023,3,35.61,2.05,0.76,0.58,33.56,5,2.05,landsat,
complejo_gervasio_artigas,2023,3,34.61,1.05,-0.24,3.7,33.56,5,6.07,landsat,
federal,2023,3,35.11,1.55,0.26,4.18,33.56,5,7.08,landsat,
nemesio_parma,2023,3,30.88,-2.68,-3.97,-1.17,33.56,5,2.56,landsat,
villa_cabello,2023,3,34.11,0.55,-0.74,0.32,33.56,5,2.67,landsat,
itaembe_pora,2023,3,35.5,1.94,0.65,2.13,33.56,5,3.55,landsat,
itaembe_mini,2023,3,35.28,1.72,0.43,0.95,33.56,5,2.76,landsat,
aguas_corrientes,2023,3,36.05,2.49,1.2,0.65,33.56,5,2.11,landsat,
chacra_32,2023,3,36.3,2.74,1.45,0.45,33.56,5,2.36,landsat,
villa_bonita,2023,3,36.51,2.95,1.66,2.22,33.56,5,2.23,landsat,
itaembe_guazu,2023,3,33.53,-0.03,-1.32,-0.61,33.56,5,3.32,landsat,
posadas_completa,2023,3,34.22,0.66,-0.63,0.33,33.56,5,2.35,landsat,
dm_santa_rita,2023,3,34.79,1.23,-0.06,-0.21,33.56,5,1.9,landsat,
dm_itaembe_mini_este,2023,3,34.62,1.06,-0.23,0.95,33.56,5,2.2,landsat,
dm_miguel_lanus,2023,3,32.74,-0.82,-2.11,0.06,33.56,5,2.2,landsat,
cit_riberas_del_parana,2023,3,34.3,0.74,-0.55,0.17,33.56,5,2.34,landsat,
dm_villa_urquiza,2023,3,35.43,1.87,0.58,-0.12,33.56,5,2.18,landsat,
dm_santa_rita_suroeste,2023,3,35.28,1.72,0.43,0.34,33.56,5,2.12,landsat,
puerto_canela,2023,3,32.54,-1.02,-2.31,-0.62,33.56,5,2.57,landsat,
villa_dolores,2023,3,35.19,1.63,0.34,0.2,33.56,5,2.16,landsat,
dm_itaembe_mini_este_suroeste,2023,3,34.84,1.28,-0.01,1.64,33.56,5,2.94,landsat,
los_patitos,2023,3,34.93,1.37,0.08,2.07,33.56,5,1.96,landsat,
cit_riberas_del_parana_oeste,2023,3,33.42,-0.14,-1.43,0.13,33.56,5,2.21,landsat,
san_martin_sureste,2023,3,35.83,2.27,0.98,2.68,33.56,5,5.58,landsat,
horacio_quiroga,2023,3,33.68,0.12,-1.17,1.94,33.56,5,5.69,landsat,
la_eugenia,2023,3,34.99,1.43,0.14,2.49,33.56,5,1.49,landsat,
dm_villa_urquiza_sureste,2023,3,35.49,1.93,0.64,-1.04,33.56,5,2.42,landsat,
el_portal,2023,3,35.58,2.02,0.73,2.94,33.56,5,2.76,landsat,
porvenir_2,2023,3,34.95,1.39,0.1,2.15,33.56,5,1.89,landsat,
a_3_2_sector_b,2023,4,32.11,2.77,0.42,2.58,29.34,5,3.57,landsat,
colonia_laosiana,2023,4,29.93,0.59,-1.76,2.39,29.34,5,2.55,landsat,
23_de_septiembre,2023,4,33.4,4.06,1.71,1.27,29.34,5,4.05,landsat,
villa_mola,2023,4,33.33,3.98,1.64,1.91,29.34,5,4.14,landsat,
san_marcos,2023,4,30.48,1.14,-1.21,2.21,29.34,5,2.99,landsat,
las_dolores,2023,4,32.06,2.72,0.37,2.35,29.34,5,2.88,landsat,
el_palomar,2023,4,32.59,3.25,0.9,1.89,29.34,5,3.4,landsat,
alta_gracia,2023,4,31.52,2.18,-0.17,2.52,29.34,5,2.99,landsat,
santa_rita,2023,4,31.99,2.64,0.3,1.9,29.34,5,3.1,landsat,
san_martin,2023,4,32.35,3.01,0.66,1.8,29.34,5,3.42,landsat,
villa_sarita,2023,4,31.79,2.45,0.1,1.98,29.34,5,3.2,landsat,
el_brete,2023,4,31.97,2.62,0.28,2.45,29.34,5,2.73,landsat,
luis_piedrabuena,2023,4,31.82,2.48,0.13,2.72,29.34,5,2.86,landsat,
san_lucas,2023,4,31.45,2.11,-0.24,2.43,29.34,5,2.97,landsat,
monsenor_kemerer,2023,4,32.49,3.15,0.8,2.81,29.34,5,2.82,landsat,
rocamora,2023,4,32.73,3.38,1.04,1.52,29.34,5,3.89,landsat,
yacyreta,2023,4,32.3,2.95,0.61,2.19,29.34,5,3.08,landsat,
villa_urquiza,2023,4,32.8,3.45,1.11,2.49,29.34,5,3.11,landsat,
complejo_habitacional_virgen_de_fatima,2023,4,33.31,3.97,1.62,3.06,29.34,5,3.59,landsat,
a4_nueva_esperanza,2023,4,35.78,6.44,4.09,2.92,29.34,5,3.1,landsat,
el_laurel,2023,4,29.0,-0.34,-2.69,2.34,29.34,5,2.63,landsat,
cima_del_sol,2023,4,31.16,1.82,-0.53,1.89,29.34,5,3.31,landsat,
san_isidro,2023,4,33.98,4.63,2.29,3.51,29.34,5,2.83,landsat,
lomas_de_garupa,2023,4,30.7,1.36,-0.99,1.8,29.34,5,3.8,landsat,
santa_helena,2023,4,32.34,3.0,0.65,2.72,29.34,5,4.11,landsat,
fatima,2023,4,31.06,1.72,-0.63,2.65,29.34,5,3.59,landsat,
don_santiago,2023,4,30.51,1.17,-1.18,2.54,29.34,5,3.88,landsat,
nu_pora,2023,4,31.24,1.89,-0.45,2.77,29.34,5,3.96,landsat,
miguel_lanus,2023,4,31.52,2.18,-0.17,2.67,29.34,5,3.5,landsat,
norte,2023,4,28.21,-1.13,-3.48,0.93,29.34,5,4.22,landsat,
centro,2023,4,31.97,2.62,0.28,1.36,29.34,5,3.96,landsat,
complejo_gervasio_artigas,2023,4,29.3,-0.04,-2.39,1.69,29.34,5,4.05,landsat,
federal,2023,4,30.08,0.73,-1.61,2.05,29.34,5,3.97,landsat,
nemesio_parma,2023,4,29.46,0.12,-2.23,1.93,29.34,5,2.7,landsat,
villa_cabello,2023,4,31.98,2.64,0.29,2.75,29.34,5,2.63,landsat,
itaembe_pora,2023,4,32.71,3.37,1.02,2.26,29.34,5,3.38,landsat,
itaembe_mini,2023,4,32.63,3.29,0.94,1.76,29.34,5,3.39,landsat,
aguas_corrientes,2023,4,32.74,3.4,1.05,1.5,29.34,5,3.89,landsat,
chacra_32,2023,4,33.2,3.86,1.51,2.55,29.34,5,2.95,landsat,
villa_bonita,2023,4,31.82,2.48,0.13,2.55,29.34,5,4.15,landsat,
itaembe_guazu,2023,4,32.02,2.68,0.33,2.7,29.34,5,3.15,landsat,
posadas_completa,2023,4,31.77,2.43,0.08,2.47,29.34,5,2.95,landsat,
dm_santa_rita,2023,4,32.4,3.06,0.71,2.59,29.34,5,2.76,landsat,
dm_itaembe_mini_este,2023,4,31.46,2.12,-0.23,2.01,29.34,5,3.16,landsat,
dm_miguel_lanus,2023,4,30.71,1.37,-0.98,2.71,29.34,5,3.0,landsat,
cit_riberas_del_parana,2023,4,32.02,2.68,0.33,1.79,29.34,5,3.23,landsat,
dm_villa_urquiza,2023,4,32.75,3.41,1.06,2.19,29.34,5,3.28,landsat,
dm_santa_rita_suroeste,2023,4,32.31,2.97,0.62,1.95,29.34,5,3.17,landsat,
puerto_canela,2023,4,31.34,2.0,-0.35,2.51,29.34,5,2.7,landsat,
villa_dolores,2023,4,32.36,3.02,0.67,2.57,29.34,5,2.99,landsat,
dm_itaembe_mini_este_suroeste,2023,4,31.71,2.37,0.02,2.6,29.34,5,2.83,landsat,
los_patitos,2023,4,30.99,1.64,-0.7,2.78,29.34,5,2.94,landsat,
cit_riberas_del_parana_oeste,2023,4,31.2,1.86,-0.49,2.52,29.34,5,2.77,landsat,
san_martin_sureste,2023,4,30.75,1.41,-0.94,1.38,29.34,5,4.14,landsat,
horacio_quiroga,2023,4,29.34,-0.0,-2.35,1.61,29.34,5,3.88,landsat,
la_eugenia,2023,4,29.7,0.36,-1.99,2.68,29.34,5,3.62,landsat,
dm_villa_urquiza_sureste,2023,4,33.53,4.19,1.84,2.06,29.34,5,3.96,landsat,
el_portal,2023,4,30.59,1.25,-1.1,2.6,29.34,5,3.99,landsat,
porvenir_2,2023,4,31.06,1.72,-0.63,2.87,29.34,5,2.71,landsat,
a_3_2_sector_b,2023,5,23.12,1.22,0.29,1.75,21.9,4,1.55,landsat,
colonia_laosiana,2023,5,22.13,0.23,-0.7,0.33,21.9,4,1.14,landsat,
23_de_septiembre,2023,5,23.52,1.62,0.69,-0.04,21.9,4,1.15,landsat,
villa_mola,2023,5,24.95,3.05,2.12,1.43,21.9,4,0.98,landsat,
san_marcos,2023,5,21.64,-0.26,-1.19,-0.27,21.9,4,1.18,landsat,
las_dolores,2023,5,23.11,1.21,0.28,-0.33,21.9,4,1.1,landsat,
el_palomar,2023,5,23.13,1.23,0.3,0.35,21.9,4,1.17,landsat,
alta_gracia,2023,5,22.47,0.57,-0.36,0.06,21.9,4,1.12,landsat,
santa_rita,2023,5,22.56,0.66,-0.27,0.38,21.9,4,0.6,landsat,
san_martin,2023,5,22.78,0.88,-0.05,-0.12,21.9,4,0.98,landsat,
villa_sarita,2023,5,22.9,1.0,0.07,0.2,21.9,4,1.11,landsat,
el_brete,2023,5,23.76,1.86,0.93,0.27,21.9,4,0.96,landsat,
luis_piedrabuena,2023,5,23.12,1.22,0.29,0.1,21.9,4,1.18,landsat,
san_lucas,2023,5,22.37,0.47,-0.46,-0.39,21.9,4,1.11,landsat,
monsenor_kemerer,2023,5,23.28,1.38,0.45,1.08,21.9,4,1.82,landsat,
rocamora,2023,5,22.79,0.89,-0.04,-0.35,21.9,4,1.13,landsat,
yacyreta,2023,5,22.99,1.09,0.16,0.02,21.9,4,0.85,landsat,
villa_urquiza,2023,5,23.65,1.75,0.82,0.55,21.9,4,1.23,landsat,
complejo_habitacional_virgen_de_fatima,2023,5,23.85,1.95,1.02,0.16,21.9,3,0.41,landsat,
a4_nueva_esperanza,2023,5,25.63,3.73,2.8,0.21,21.9,4,1.1,landsat,
el_laurel,2023,5,22.13,0.23,-0.7,-0.09,21.9,4,1.01,landsat,
cima_del_sol,2023,5,22.52,0.62,-0.31,-0.17,21.9,4,1.11,landsat,
san_isidro,2023,5,23.59,1.69,0.76,-0.27,21.9,4,0.79,landsat,
lomas_de_garupa,2023,5,22.65,0.75,-0.18,-0.8,21.9,3,0.15,landsat,
santa_helena,2023,5,22.36,0.46,-0.47,-1.21,21.9,3,0.57,landsat,
fatima,2023,5,22.59,0.69,-0.24,-0.24,21.9,3,0.36,landsat,
don_santiago,2023,5,21.85,-0.05,-0.98,-0.93,21.9,3,0.38,landsat,
nu_pora,2023,5,22.38,0.48,-0.45,-0.34,21.9,3,0.36,landsat,
miguel_lanus,2023,5,23.02,1.12,0.19,0.75,21.9,3,0.54,landsat,
norte,2023,5,20.95,-0.95,-1.88,-0.71,21.9,3,0.37,landsat,
centro,2023,5,22.71,0.81,-0.12,-0.25,21.9,4,1.48,landsat,
complejo_gervasio_artigas,2023,5,21.51,-0.39,-1.32,-0.76,21.9,3,0.47,landsat,
